"iso3","region","year","life_expectancy","healthy_life_expectancy","health_exp_pct_gdp","gap"
"GIN","Africa",2013,59.12749175,51.76731777,3.46108651,7.36017398
"GIN","Africa",2014,58.60749611,51.37812378,4.787992,7.22937233
"GIN","Africa",2015,59.19807943,51.88289177,5.80919266,7.31518766
"GIN","Africa",2016,59.83918056,52.4211578,5.39694929,7.41802276
"GIN","Africa",2017,60.25359445,52.76736394,3.91512728,7.48623051
"GIN","Africa",2018,60.65900972,53.11118178,3.73843002,7.54782794
"GIN","Africa",2019,61.12869188,53.50947382,4.08876228,7.61921806
"GIN","Africa",2020,61.15586466,53.43718875,3.90094519,7.71867591
"GIN","Africa",2021,61.26251027,53.42625796,3.7175858,7.83625231
"GMB","Africa",2000,59.15410966,51.51229641,10.78532791,7.64181325
"GMB","Africa",2001,59.40248243,51.72922961,8.29925728,7.67325282
"GMB","Africa",2002,59.58972076,51.90411385,6.2326026,7.68560691
"GMB","Africa",2003,59.85443013,52.14878102,5.29709053,7.70564911
"GMB","Africa",2004,60.16114704,52.4314769,5.42000151,7.72967014
"GMB","Africa",2005,60.52311247,52.74876604,5.386024,7.77434643
"GMB","Africa",2006,60.88522742,53.06362912,5.43720818,7.8215983
"GMB","Africa",2007,61.11617054,53.27172053,4.95501947,7.84445001
"GMB","Africa",2008,61.50169712,53.60345252,4.65938759,7.8982446
"GMB","Africa",2009,61.85818495,53.91098654,4.46430635,7.94719841
"GMB","Africa",2010,62.35679034,54.33118476,4.11944056,8.02560558
"GMB","Africa",2011,62.84614338,54.74405694,4.36967373,8.10208644
"GMB","Africa",2012,63.20846898,55.06823032,4.26872253,8.14023866
"GMB","Africa",2013,63.42180565,55.2794054,3.91374874,8.14240025
"GMB","Africa",2014,63.57797414,55.44630633,3.05234575,8.13166781
"GMB","Africa",2015,63.79523685,55.63729305,3.1761291,8.1579438
"GMB","Africa",2016,64.05468717,55.87104033,3.19523716,8.18364684
"GMB","Africa",2017,64.31746247,56.10230417,3.35449266,8.2151583
"GMB","Africa",2018,64.60661374,56.34316843,3.18501234,8.26344531
"GMB","Africa",2019,64.91162984,56.60245236,3.14534926,8.30917748
"GMB","Africa",2020,64.7871582,56.38126429,4.01436949,8.40589391
"GMB","Africa",2021,64.21396887,55.84254371,3.74321485,8.37142516
"GNB","Africa",2000,50.19859342,43.9454354,4.18953228,6.25315802
"GNB","Africa",2001,50.63672662,44.3461207,4.12891531,6.29060592
"GNB","Africa",2002,51.04081513,44.74917104,3.87280011,6.29164409
"GNB","Africa",2003,51.43513822,45.15183575,3.50201416,6.28330247
"GNB","Africa",2004,51.76786398,45.50201637,4.27070189,6.26584761
"GNB","Africa",2005,52.21818539,45.91327364,4.53462505,6.30491175
"GNB","Africa",2006,52.75265393,46.37357523,5.07826185,6.3790787
"GNB","Africa",2007,53.47365795,46.99556584,4.92573404,6.47809211000001
"GNB","Africa",2008,54.20231863,47.61975578,5.35239792,6.58256285
"GNB","Africa",2009,54.71780339,48.0644462,4.61063194,6.65335719
"GNB","Africa",2010,55.34491742,48.59483215,4.87133694,6.75008527
"GNB","Africa",2011,55.96327117,49.11595272,6.21634817,6.84731845
"GNB","Africa",2012,56.47290302,49.55315062,5.94134808,6.9197524
"GNB","Africa",2013,56.92169618,49.93657,7.03943443,6.98512618
"GNB","Africa",2014,57.18296664,50.16630174,9.96897411,7.0166649
"GNB","Africa",2015,57.5801364,50.50985495,8.13228226,7.07028145
"GNB","Africa",2016,58.02773484,50.90690199,8.32881451,7.12083285
"GNB","Africa",2017,58.3521892,51.21774,7.00049543,7.1344492
"GNB","Africa",2018,58.6003654,51.46903106,7.28164959,7.13133434
"GNB","Africa",2019,58.97631495,51.80932556,7.14602089,7.16698939
"GNB","Africa",2020,58.37604595,51.21711265,8.98898792,7.1589333
"GNB","Africa",2021,58.62801846,51.45036507,8.39794922,7.17765339
"GNQ","Africa",2000,54.03083545,46.59602706,1.22260201,7.43480839
"GNQ","Africa",2001,54.84349385,47.28122224,1.32559299,7.56227161
"GNQ","Africa",2002,55.47366319,47.82506775,2.88730073,7.64859544
"GNQ","Africa",2003,55.73628907,48.09279218,1.97185338,7.64349689
"GNQ","Africa",2004,56.18357801,48.5043656,1.58463597,7.67921241
"GNQ","Africa",2005,56.77339509,49.02238331,1.42048728,7.75101178
"GNQ","Africa",2006,57.74387549,49.86263481,1.41217864,7.88124068
"GNQ","Africa",2007,58.62674902,50.66376684,1.42080677,7.96298218
"GNQ","Africa",2008,59.26655739,51.28094451,1.23333216,7.98561288
"GNQ","Africa",2009,59.83637977,51.82472199,1.87389886,8.01165778
"GNQ","Africa",2010,60.00998447,52.01052666,1.73363662,7.99945781
"GNQ","Africa",2011,59.83129965,51.86128637,1.54309607,7.97001328
"GNQ","Africa",2012,60.11028327,52.08502327,1.62290311,8.02526
"GNQ","Africa",2013,60.96850359,52.78910654,1.75622749,8.17939705
"GNQ","Africa",2014,61.53172347,53.23899726,1.868559,8.29272621
"GNQ","Africa",2015,61.12739135,52.91043313,2.45693421,8.21695822
"GNQ","Africa",2016,60.85942801,52.70724379,2.97177482,8.15218422
"GNQ","Africa",2017,61.20572328,53.01223209,2.86121631,8.19349119
"GNQ","Africa",2018,61.42093734,53.18111285,2.92214823,8.23982449
"GNQ","Africa",2019,61.38714512,53.1671455,3.27948833,8.21999962
"GNQ","Africa",2020,61.15866176,52.848737,3.70560718,8.30992476
"GNQ","Africa",2021,61.60542301,53.25633064,3.5103004,8.34909237
"KEN","Africa",2000,54.09203911,47.15358429,3.62451434,6.93845482
"KEN","Africa",2001,54.33283599,47.38390911,3.74002314,6.94892688
"KEN","Africa",2002,54.58698847,47.64864798,3.82159472,6.93834049
"KEN","Africa",2003,54.91168271,47.98278024,4.03365707,6.92890247
"KEN","Africa",2004,55.51027953,48.54208284,4.21159506,6.96819669
"KEN","Africa",2005,56.3951405,49.32927635,4.2174139,7.06586415
"KEN","Africa",2006,57.46429328,50.27492093,5.0134387,7.18937235
"KEN","Africa",2007,58.55063756,51.24855397,5.12358475,7.30208359
"KEN","Africa",2008,59.48455643,52.10018477,5.19050598,7.38437166
"KEN","Africa",2009,60.49062126,53.01941033,5.29172945,7.47121093
"KEN","Africa",2010,61.28276083,53.72252087,5.38849831,7.56023996
"KEN","Africa",2011,61.98126671,54.34378906,5.20212841,7.63747765
"KEN","Africa",2012,62.61585724,54.90716869,5.0180583,7.70868855
"KEN","Africa",2013,63.11575218,55.35962981,4.93100405,7.75612237
"KEN","Africa",2014,63.63694431,55.82214574,4.91267347,7.81479856999999
"KEN","Africa",2015,64.29968929,56.40525297,4.76439571,7.89443632
"KEN","Africa",2016,65.03249549,57.02578551,4.75429106,8.00670998
"KEN","Africa",2017,65.61126491,57.50908474,3.98597503,8.10218017
"KEN","Africa",2018,66.06922549,57.88585027,4.09903383,8.18337522
"KEN","Africa",2019,66.50141922,58.24660368,4.36874676,8.25481554
"KEN","Africa",2020,66.79345007,58.37011157,4.49248886,8.42333850000001
"KEN","Africa",2021,66.76221995,58.21708276,4.56992722,8.54513719
"LBR","Africa",2000,53.27371266,45.10850092,2.69215393,8.16521174
"LBR","Africa",2001,53.93145331,45.65849125,2.15581036,8.27296206
"LBR","Africa",2002,53.66640831,45.44915434,2.16462922,8.21725397
"LBR","Africa",2003,53.6245833,45.41919637,2.51847482,8.20538693
"LBR","Africa",2004,56.44158136,47.77100314,5.90509653,8.67057822
"LBR","Africa",2005,57.55945739,48.72920612,6.69497347,8.83025127
"LBR","Africa",2006,58.56299111,49.60220247,5.77426577,8.96078864
"LBR","Africa",2007,59.31134066,50.28395445,4.32884932,9.02738621
"LBR","Africa",2008,59.75630294,50.72862379,5.99615717,9.02767915
"LBR","Africa",2009,60.0506239,51.05373864,8.98514843,8.99688526
"LBR","Africa",2010,60.3582726,51.3609839,8.43860245,8.9972887
"LBR","Africa",2011,60.73430361,51.70360633,8.58399582,9.03069728
"LBR","Africa",2012,61.08289847,52.01646646,7.62987185,9.06643201000001
"LBR","Africa",2013,61.38474407,52.28915985,7.15610409,9.09558422000001
"LBR","Africa",2014,58.11259758,49.73694986,8.09817886,8.37564772
"LBR","Africa",2015,60.37754989,51.55454487,10.38244438,8.82300502
"LBR","Africa",2016,62.21305435,53.00955471,9.88514519,9.20349964
"LBR","Africa",2017,62.62958569,53.32797123,9.91087437,9.30161446
"LBR","Africa",2018,63.09159913,53.68882379,10.43527889,9.40277534
"LBR","Africa",2019,63.44171284,53.98511935,8.38325977,9.45659349
"LBR","Africa",2020,63.45657848,53.93808781,12.90504265,9.51849067
"LBR","Africa",2021,63.45730846,53.96099924,13.27175999,9.49630922
"LSO","Africa",2000,47.38127672,41.81535452,5.15633392,5.5659222
"LSO","Africa",2001,47.97132353,42.23330628,6.59075689,5.73801725
"LSO","Africa",2002,47.82881329,41.99673073,5.8607502,5.83208256
"LSO","Africa",2003,45.64538324,40.11569095,5.33754826,5.52969229
"LSO","Africa",2004,43.80676222,38.571497,5.24658537,5.23526522
"LSO","Africa",2005,42.6642992,37.61777794,4.67452669,5.04652126
"LSO","Africa",2006,42.3928282,37.38275235,5.40532398,5.01007585
"LSO","Africa",2007,43.88764108,38.62072621,7.22251844,5.26691487
"LSO","Africa",2008,45.90439498,40.25750374,7.66648197,5.64689124
"LSO","Africa",2009,47.42048599,41.46836374,8.9529829,5.95212225
"LSO","Africa",2010,48.56510587,42.42217813,7.4048481,6.14292774
"LSO","Africa",2011,49.10182257,42.83370993,8.99487114,6.26811264
"LSO","Africa",2012,49.02029182,42.73575573,9.98601341,6.28453609
"LSO","Africa",2013,48.96059544,42.66832079,10.97986031,6.29227465
"LSO","Africa",2014,48.68389714,42.44178604,9.98823929,6.2421111
"LSO","Africa",2015,48.83813559,42.56373219,9.25280476,6.2744034
"LSO","Africa",2016,49.94866988,43.51674295,9.19744301,6.43192693
"LSO","Africa",2017,51.05416565,44.45299076,10.52956581,6.60117489
"LSO","Africa",2018,51.60129602,44.87803314,11.12637329,6.72326288
"LSO","Africa",2019,51.77851899,45.04266302,21.92373085,6.73585597
"LSO","Africa",2020,51.85352687,45.08762018,10.40836906,6.76590669
"LSO","Africa",2021,51.47907482,44.63433272,10.66165733,6.8447421
"MDG","Africa",2000,58.73234782,51.33477994,3.99177623,7.39756788
"MDG","Africa",2001,59.24814899,51.78985757,4.11513853,7.45829142
"MDG","Africa",2002,59.4274793,51.98508231,4.92866945,7.44239699
"MDG","Africa",2003,59.72543671,52.27563039,5.00276566,7.44980631999999
"MDG","Africa",2004,60.11149963,52.62929734,5.25090027,7.48220229
"MDG","Africa",2005,60.67184175,53.11845451,5.21557808,7.55338724
"MDG","Africa",2006,61.19063264,53.58812549,5.07203865,7.60250714999999
"MDG","Africa",2007,61.67182144,54.0516345,4.60865784,7.62018694
"MDG","Africa",2008,62.01528236,54.41648326,4.08111811,7.5987991
"MDG","Africa",2009,62.2488395,54.68421024,4.38469839,7.56462926
"MDG","Africa",2010,62.52359433,54.96138061,4.69762659,7.56221372
"MDG","Africa",2011,62.75965875,55.19191971,4.521595,7.56773904
"MDG","Africa",2012,62.96002316,55.38585999,3.91105914,7.57416317
"MDG","Africa",2013,63.11657152,55.54405972,3.75156307,7.5725118
"MDG","Africa",2014,63.22596923,55.66025733,4.46240282,7.5657119
"MDG","Africa",2015,63.35879155,55.78696086,5.0062542,7.57183069
"MDG","Africa",2016,63.46510267,55.87925195,5.33248854,7.58585072
"MDG","Africa",2017,63.57935928,55.97143065,4.80225945,7.60792863
"MDG","Africa",2018,63.71423448,56.07886515,4.22160387,7.63536933
"MDG","Africa",2019,63.81664617,56.15947792,3.10129309,7.65716825
"MDG","Africa",2020,63.07628383,55.44883229,3.72316122,7.62745154
"MDG","Africa",2021,62.9342555,55.13701841,3.55335546,7.79723709
"MLI","Africa",2000,53.05862872,46.06432983,5.4663372,6.99429889
"MLI","Africa",2001,53.62181973,46.54001137,4.51952076,7.08180836
"MLI","Africa",2002,54.16297861,46.99599108,4.99775982,7.16698753
"MLI","Africa",2003,54.85059982,47.56831262,5.05061436,7.2822872
"MLI","Africa",2004,55.6927022,48.2783516,5.21768713,7.4143506
"MLI","Africa",2005,56.25739607,48.75973562,5.19517279,7.49766045
"MLI","Africa",2006,56.77509358,49.22795004,5.4559021,7.54714353999999
"MLI","Africa",2007,57.34348988,49.76898107,5.2530427,7.57450881
"MLI","Africa",2008,57.78455925,50.21739878,5.02688074,7.56716047
"MLI","Africa",2009,58.27710615,50.70002629,5.21225691,7.57707986
"MLI","Africa",2010,58.64806217,51.06296483,4.67867136,7.58509734
"MLI","Africa",2011,59.04750126,51.43213462,4.01485014,7.61536664
"MLI","Africa",2012,59.27099434,51.65389321,3.7521801,7.61710113
"MLI","Africa",2013,59.37937448,51.77768925,3.96408582,7.60168523
"MLI","Africa",2014,59.77561439,52.1384186,4.48158312,7.63719579
"MLI","Africa",2015,60.12125985,52.44204707,4.11143351,7.67921278
"MLI","Africa",2016,60.63666584,52.86428637,3.77377558,7.77237947
"MLI","Africa",2017,61.01919215,53.16340865,3.67425752,7.8557835
"MLI","Africa",2018,61.31661022,53.39090323,3.73251104,7.92570699
"MLI","Africa",2019,61.83290988,53.81374513,3.82943797,8.01916475
"MLI","Africa",2020,61.46815324,53.45345314,3.50623369,8.0147001
"MLI","Africa",2021,61.67398609,53.55714781,3.54318666,8.11683828
"MOZ","Africa",2000,50.95314578,43.55265841,2.14253044,7.40048737
"MOZ","Africa",2001,51.31528926,43.88601336,2.80098224,7.4292759
"MOZ","Africa",2002,51.47014119,44.11376202,3.18652654,7.35637917
"MOZ","Africa",2003,51.67123667,44.39565026,3.25095367,7.27558641
"MOZ","Africa",2004,51.81518653,44.62257761,3.53062654,7.19260892
"MOZ","Africa",2005,51.92845833,44.78191644,4.21435642,7.14654189
"MOZ","Africa",2006,52.16412753,45.01521326,3.94559026,7.14891427
"MOZ","Africa",2007,52.58518387,45.42141582,3.79955554,7.16376805
"MOZ","Africa",2008,53.06339796,45.8779934,4.13496828,7.18540456
"MOZ","Africa",2009,53.32648003,46.15101729,5.05562353,7.17546274
"MOZ","Africa",2010,53.33150279,46.18972262,5.29249668,7.14178017
"MOZ","Africa",2011,53.5270243,46.38167076,4.9217639,7.14535354
"MOZ","Africa",2012,53.74174488,46.59120691,5.14035702,7.15053797
"MOZ","Africa",2013,54.24267779,47.04772069,6.04556036,7.1949571
"MOZ","Africa",2014,55.02757929,47.73764955,6.24013042,7.28992974
"MOZ","Africa",2015,55.85530982,48.44590187,6.60972881,7.40940795
"MOZ","Africa",2016,56.63490108,49.10156339,7.21501875,7.53333769
"MOZ","Africa",2017,57.33253714,49.67924979,7.80532169,7.65328735
"MOZ","Africa",2018,57.94330191,50.17913701,7.97903347,7.7641649
"MOZ","Africa",2019,58.50505639,50.6474368,7.90207434,7.85761959
"MOZ","Africa",2020,58.6314583,50.74977703,7.55190039,7.88168127
"MOZ","Africa",2021,57.66202708,49.71591103,8.64841366,7.94611605
"MRT","Africa",2000,62.9207429,55.21494117,3.37824655,7.70580173
"MRT","Africa",2001,63.48748709,55.70190453,3.5718379,7.78558256
"MRT","Africa",2002,64.15779119,56.26671879,4.00224972,7.8910724
"MRT","Africa",2003,64.83743491,56.82851431,4.03254652,8.0089206
"MRT","Africa",2004,65.40083987,57.31483743,3.70429492,8.08600244
"MRT","Africa",2005,65.90883345,57.75134087,3.40312648,8.15749258
"MRT","Africa",2006,66.62015995,58.36148053,2.70252752,8.25867942
"MRT","Africa",2007,67.11455039,58.7943182,2.87644005,8.32023219000001
"MRT","Africa",2008,67.64336926,59.26220605,3.01338983,8.38116321
"MRT","Africa",2009,68.08446898,59.67525648,3.11034036,8.4092125
"MRT","Africa",2010,68.45329118,60.01546778,2.63618922,8.43782339999999
"MRT","Africa",2011,68.79857098,60.33128531,2.47383666,8.46728567
"MRT","Africa",2012,69.09222123,60.60371333,2.64919329,8.48850790000001
"MRT","Africa",2013,69.22463674,60.73336068,2.86799884,8.49127606
"MRT","Africa",2014,69.29386756,60.80891155,3.46724391,8.48495601
"MRT","Africa",2015,69.45426817,60.96323209,3.67363763,8.49103608000001
"MRT","Africa",2016,69.65770027,61.14191213,3.18699503,8.51578814
"MRT","Africa",2017,69.81185094,61.27797086,3.41947556,8.53388008
"MRT","Africa",2018,69.9973737,61.43435153,2.88362551,8.56302217
"MRT","Africa",2019,70.17546548,61.59490029,3.09176588,8.58056519
"MRT","Africa",2020,68.92697523,60.55111844,3.00147843,8.37585678999999
"MRT","Africa",2021,68.86843813,60.39312204,3.78022528,8.47531609
"MUS","Africa",2000,71.13541086,62.18557796,2.85734653,8.94983289999999
"MUS","Africa",2001,71.43968836,62.40761396,2.92151856,9.03207440000001
"MUS","Africa",2002,71.67923755,62.56922125,3.18897271,9.1100163
"MUS","Africa",2003,71.8438719,62.66629806,3.18201613,9.17757383999999
"MUS","Africa",2004,71.98706152,62.75272128,3.31652546,9.23434024
"MUS","Africa",2005,72.14096947,62.85224357,3.51794028,9.2887259
"MUS","Africa",2006,72.37604294,63.02070783,3.60573649,9.35533511000001
"MUS","Africa",2007,72.6045072,63.19786572,3.52321672,9.40664148
"MUS","Africa",2008,72.86571029,63.40031108,3.93896508,9.46539920999999
"MUS","Africa",2009,73.10056755,63.58296044,4.17035627,9.51760710999999
"MUS","Africa",2010,73.34550791,63.76245891,4.51898289,9.583049
"MUS","Africa",2011,73.5157206,63.88767844,4.25059652,9.62804215999999
"MUS","Africa",2012,73.69029649,64.007356,4.21993399,9.68294048999999
"MUS","Africa",2013,73.803364,64.08928273,4.620821,9.71408127000001
"MUS","Africa",2014,74.00992363,64.24093616,5.38024664,9.76898747
"MUS","Africa",2015,74.12593279,64.31887432,5.55042362,9.80705846999999
"MUS","Africa",2016,74.15809377,64.33615853,5.54289532,9.82193523999999
"MUS","Africa",2017,74.11525101,64.3064287,5.59857273,9.80882231
"MUS","Africa",2018,74.02503816,64.23751358,5.60310221,9.78752458
"MUS","Africa",2019,74.05607067,64.24799842,5.69508171,9.80807225
"MUS","Africa",2020,73.56975445,63.80634809,6.09606028,9.76340636
"MUS","Africa",2021,73.41967032,63.63169692,6.6160841,9.78797339999999
"MWI","Africa",2000,44.64126346,39.00917863,2.35247517,5.63208483
"MWI","Africa",2001,45.39400815,39.71436896,2.06040049,5.67963919
"MWI","Africa",2002,46.23607096,40.53004062,2.69725966,5.70603034
"MWI","Africa",2003,47.14250921,41.41332899,3.32019806,5.72918022
"MWI","Africa",2004,48.06087588,42.29888959,4.07199907,5.76198629
"MWI","Africa",2005,49.35021214,43.44472443,4.30046511,5.90548771
"MWI","Africa",2006,50.92538724,44.79271392,4.91223288,6.13267332
"MWI","Africa",2007,52.54577058,46.1668238,5.44258356,6.37894678
"MWI","Africa",2008,54.26093144,47.6540117,6.10668802,6.60691974
"MWI","Africa",2009,55.72789905,48.94155561,5.87333822,6.78634344
"MWI","Africa",2010,56.87054565,49.93269813,5.14304781,6.93784752
"MWI","Africa",2011,58.10856356,50.98246482,5.32226658,7.12609874
"MWI","Africa",2012,59.42059707,52.12809136,6.02199793,7.29250571
"MWI","Africa",2013,60.5549131,53.13317476,8.22379494,7.42173834
"MWI","Africa",2014,61.34710538,53.82379992,6.89776182,7.52330546
"MWI","Africa",2015,61.82512095,54.25269993,6.62879086,7.57242102
"MWI","Africa",2016,62.19781015,54.59109049,7.72703791,7.60671966
"MWI","Africa",2017,62.5519407,54.91824669,7.58438921,7.63369401000001
"MWI","Africa",2018,62.91863389,55.25522977,6.88249922,7.66340412
"MWI","Africa",2019,63.22930485,55.53671304,6.37021732,7.69259181
"MWI","Africa",2020,63.46287777,55.70998006,7.03859568,7.75289771
"MWI","Africa",2021,62.48652597,54.6681734,7.5164628,7.81835257
"NAM","Africa",2000,53.02475546,46.7211181,10.04545307,6.30363736
"NAM","Africa",2001,52.37399446,46.19284278,10.46567631,6.18115168
"NAM","Africa",2002,51.74325949,45.68470524,10.47871208,6.05855425
"NAM","Africa",2003,51.39447349,45.40205936,10.74474621,5.99241413
"NAM","Africa",2004,51.6479279,45.61107754,10.88543797,6.03685036
"NAM","Africa",2005,52.83409474,46.58906514,10.82506466,6.2450296
"NAM","Africa",2006,54.69956495,48.10927448,11.30290031,6.59029047
"NAM","Africa",2007,56.83641554,49.87612186,11.41372871,6.96029368
"NAM","Africa",2008,58.62203403,51.37658358,10.67726994,7.24545045
"NAM","Africa",2009,59.50436576,52.119341,9.90435314,7.38502476
"NAM","Africa",2010,60.12459181,52.65613981,10.62278938,7.468452
"NAM","Africa",2011,60.88311335,53.2875184,10.86068344,7.59559495
"NAM","Africa",2012,61.49462249,53.79066338,10.20360184,7.70395911
"NAM","Africa",2013,61.87769769,54.11986106,10.08887577,7.75783663
"NAM","Africa",2014,61.94948428,54.17865672,8.4089098,7.77082756
"NAM","Africa",2015,61.8615054,54.12156744,9.98106289,7.73993796
"NAM","Africa",2016,62.05755741,54.29661419,9.32231045,7.76094322
"NAM","Africa",2017,62.37183813,54.57006707,8.71348476,7.80177106
